69,178,357,137,80,63,44,20,72,20,56,20,0,0,36,16,68,20,0,0,16,8,36,20,44,28,48,28,68,24,0,4,-0.7,0.4,1,8.3,0,8.4,0,0.9,0.9,30.2,0,4.6,0,0.5,-0.6,12.8,-6.4,0,0,-0.7,-1.2,-23,0,1,-1.2,0.4,0.5,-0.3,0,5.7,0,0.7,0.8,19.3,-7.8,0,0,-0.2,-0.1,-21.8,0,0.7,-7.9,0.1,2.4,-16.8,0,4.7,-7.1,0.2,3.4,-2.9,0,10.2,-3.3,0.7,1.2,18.5,0,11.7,-0.8,0.7,1.6,26.8,0,10.2,0,0.6,1.6,34.6
103,142,366,161,94,70,36,36,52,32,20,52,40,52,32,16,60,40,28,16,44,28,48,32,52,36,52,32,48,32,-0.5,8.4,-3.3,1.4,1.8,7.5,0,6.4,-1.3,1.1,1.5,14.3,0,0.5,-3.1,0.4,-0.6,6.6,-7.4,1.9,0,-1,-1.3,-12.4,0,5.8,-3.1,0.8,1,1.8,0,3.3,0,0.7,0.4,9.9,0,1.3,-5.6,0.1,-1.1,-17.2,0,5.6,-9.2,0.1,1.4,-17.1,0,12.2,-15.3,0.3,2.8,-10.5,0,12.3,-11.1,0.7,2.2,-1.4,0,12.6,-7.2,0.5,1.9,12.6,0,11.4,-4.7,0.5,1.6,14.2
85,200,385,174,74,62,52,24,52,28,32,16,36,52,32,16,48,28,28,72,40,28,52,32,48,32,48,28,52,28,0,4.6,-1.1,1.6,3.1,10.2,0,7,-1.7,1.3,3.4,15.9,0,3.2,-0.9,-0.3,0.7,3.9,-5.8,1.6,0,-1.4,-3.4,-11.1,0,1.7,0,0.9,1.8,2.7,0,5.4,-1.2,-0.2,1.7,11,0,1.3,-4.8,-1.1,-1.8,-2.6,0,5.5,-6,-1.4,4,-3.4,0,9.9,-5.4,-0.8,8.6,13.9,0,14.2,-6.2,1.1,7,19.2,0,12.8,-2.6,1,5.3,25,0,11.2,-1.3,1,4.3,26.5
80,185,354,166,107,75,56,28,48,28,0,0,20,52,56,28,32,16,24,16,36,24,60,36,52,32,52,32,52,28,0,11.5,-1,1.2,3.7,31.4,0,7.1,-1.5,1.4,2,14.6,-4.5,0,0,0.3,-1.6,-18,-9.3,1.3,0,-1.3,-2.8,-21,0,8,0,0.5,2.7,22.4,0,1.4,-1,0.8,0.3,0.4,0,0.9,-8.5,-0.6,-1.6,-19.4,0,1.7,-4.7,0.3,2.6,-9.2,0,2.6,-3.6,0.5,4.3,2.8,0,6,-2.6,1,3.5,12.5,0,9.3,-1.7,0.9,3.7,22.4,0,11.2,-1,0.9,3.8,28.3
94,163,401,159,106,53,60,40,28,12,20,12,36,68,60,56,24,12,0,0,20,56,52,56,60,36,68,40,68,36,0,8.6,0,0.4,1.6,25.8,0,0.8,-5.8,0.9,0.5,-20.9,0,1,-14.1,0.6,-1,-46.9,-2.3,0.9,0,-0.6,-1.1,-4.8,-0.6,11.3,0,-0.3,1.3,33.3,0,0.8,-9.8,0.7,-0.2,-34.3,-7.2,0,0,0,-1,-25.9,-1.9,3.4,-3.7,0,2.6,-6.2,-0.9,8.9,-4,0,2,16.6,0,6.6,-2,0.5,1.5,17.4,0,5.7,0,0.4,1.5,19.3,0,3.1,0,0.4,1,10.5
80,162,383,141,84,70,52,24,44,28,32,36,36,60,32,16,36,32,0,0,32,20,48,28,52,36,48,32,48,28,0,3.5,-0.9,0.6,1.5,7.5,0,7.6,-1.3,0.8,1,14.4,-1.3,4.7,-0.6,0.2,-0.5,5.2,-5.4,1,0,-0.7,-1.1,-12.2,0,1.8,-1.2,0.4,0.9,0.7,-0.4,6.2,-0.9,0.5,0.2,9.4,-3.8,0,0,-0.1,-0.8,-9.1,0,2.6,-4.4,-0.4,1.9,-1.4,0,5.7,-5.6,-0.7,3.6,4.7,0,11,-5.4,0.6,2.7,22.2,0,12.8,-3,0.5,2.2,25.3,0,10.8,-1.5,0.4,1.9,23.5
79,154,350,160,94,82,36,20,64,20,48,40,0,0,28,16,72,24,24,16,28,16,40,24,40,28,36,20,36,20,0,4,-1.6,0.5,1.3,3.4,0,5.2,0,1,0.6,16.6,-0.9,3.9,0,0.6,-0.9,8.1,-4.8,0,0,-0.7,-0.9,-18.2,0,2.2,-2.2,-0.2,1.1,-1.8,0,4.4,0,0.9,0.2,15.8,0,1.1,-6.1,-0.5,0.6,-17,0,1.7,-8.6,-0.3,2.4,-20,0,2.8,-11.4,0.1,3.4,-19.4,0,5.7,-7.7,0.2,2.3,-4,0,5.9,-3.4,0.4,1.3,2.5,0,6.1,-1.3,0.4,0.9,8.1
92,154,346,158,96,91,44,40,52,24,88,68,24,72,40,44,88,40,32,20,36,24,60,44,44,44,44,40,44,40,-0.8,7.8,-1.8,0.8,1.3,13.1,0,8.4,0,1.4,1.9,21.8,0,1.3,0,0.8,0.6,5.7,0,0.7,-7.4,-1.2,-1.4,-13.2,-1,2.8,-1.6,-0.3,0.3,1.6,0,4.5,0,1.4,1.1,19.8,0,3.6,-10,-1.2,-0.8,-22.3,0,7,-12.1,0.2,2.8,-18.8,0,11.2,-5.8,0.9,4.1,22,-0.6,17.6,-3.8,1.1,3,31.3,-0.7,11.6,-1.9,1,2.1,21.4,-0.7,8.6,-1,0.9,1.5,16.4
84,152,383,144,71,64,68,28,48,44,40,44,20,8,36,24,48,44,36,20,40,24,52,32,60,36,48,48,48,48,0,6.4,0,0.6,1.1,21.7,-0.7,16.6,0,1.3,1.9,39.1,-0.7,10.1,-0.7,0.7,0.7,18.6,0,0.4,-11.5,-0.9,-1.4,-29.5,0,0.9,-1.9,-0.1,0.3,0.9,-0.7,13.3,0,0.9,1.2,31.2,0,3.4,-14.6,0,-0.9,-23.1,0,4.9,-11.6,0,-0.1,-11,0,6.5,-1.4,0,1.8,14.4,0,19.4,-1.8,0.3,1.7,56.4,-0.9,19.6,-1.3,0.3,-1.4,44.7,-1,16.3,0,0.4,-1.1,37.9
86,177,367,147,113,79,72,20,48,32,36,20,44,56,72,40,44,24,0,0,0,0,44,28,44,28,48,32,48,32,0,5.9,0,0.4,1.4,21.2,0,5.1,-3.7,0.8,0.8,3.4,0,2.5,-6,0.4,-0.7,-13.5,-5.1,0.9,0,-0.6,-1,-10.3,-1,4.8,0,-0.1,0.9,16.2,0,3.2,-4.7,0.6,0.2,-5.2,-6.7,0,0,-0.4,-0.2,-20.1,-4.9,0,0,-0.3,2.1,-13.7,0,4.7,-6.8,-0.4,4.4,-0.5,0,12.9,-6.3,0.6,2.9,13.2,0,8.1,-4.7,0.7,0.9,8.2,0,6.5,-2.2,0.6,0.7,10.4
73,159,350,138,99,89,64,24,28,12,0,0,0,0,64,24,0,0,0,0,36,24,36,24,32,20,28,16,32,16,0,7.2,0,1.1,0.8,23,0,3.4,-1.6,1.8,1.3,1.5,-4.5,0,0,0.9,0.7,-16.2,-5.3,0,0,-1.3,-1.1,-16.9,0,5.8,0,-0.1,-0.2,18.5,-2.9,0,0,1.1,1.1,-5.2,-3.9,0,0,-0.8,-0.5,-12.4,0,7.9,-8.9,0.5,1.7,-5.3,0,10.1,-8.8,0.7,2.2,-1.2,0,4.5,-7.4,0.8,1.5,-9,0,3.6,-3.5,0.8,1.5,0.1,0,2.9,-1.6,0.7,1.5,3
75,156,322,172,105,98,36,16,68,32,36,52,20,12,44,32,52,32,24,12,36,24,36,24,36,24,36,20,40,20,0,8,-1.2,0.7,1.6,12.3,-0.8,4.7,0,1.3,1.4,15.1,-3.2,1.7,0,1.1,-0.6,-4,0,1,-7.4,-1.2,-1.2,-18.2,-0.4,5.7,-0.9,-0.6,1.1,11.4,-0.8,1.7,0,1.3,0.1,3.5,0,1.3,-6.6,-0.6,0.6,-15.6,0,3.4,-7.8,-0.3,3.4,-12.6,0,9.5,-9.1,0.2,5.2,-2.9,0,10.5,-7.1,0.3,3.5,3.3,0,7.5,-2.5,0.3,1.7,8.5,0,6.6,-0.8,0.2,1.3,11.8
73,137,369,143,77,67,72,28,56,32,36,24,0,0,56,20,44,28,20,12,28,16,44,24,48,32,48,28,48,24,0,5,0,0.5,0.8,18,0,6.4,0,0.5,0.2,17.9,0,2.3,-1.9,0.1,-0.7,0.3,-5.6,0,0,-0.5,-0.4,-21.2,0,2.7,0,0.3,0.6,7.5,0,4.3,-0.9,0.3,-0.3,8,0,0.9,-7.2,0,-0.2,-19.2,0,2.6,-5.6,0,1.1,-10.9,0,5,-3.9,0,1.9,3.2,0,9.2,-3.3,0.6,1.3,15.4,0,11,-2.1,0.4,0.6,22.7,0,9.5,0,0.4,0.5,22.8
